"100229", "DAILY", "LGB", "ATL", 0707, 1544, "AA504", "AA", 504, "M80", "BL/BS", 1, 0, "NO", 0337
"100230", "DAILY", "MCI", "ATL", 0620, 0916, "DL680", "DL", 680, "M80", "B", 0, 0, "NO", 0116
"100231", "DAILY", "MCI", "ATL", 0805, 1100, "DL1080", "DL", 1080, "72S", "B", 0, 0, "NO", 0115
"100232", "DAILY", "MCI", "ATL", 0920, 1220, "DL547", "DL", 547, "M80", "S", 0, 0, "NO", 0120
"100233", "DAILY", "MCI", "ATL", 1312, 1610, "DL1632", "DL", 1632, "M80", "L", 0, 0, "NO", 0118
"100234", "DAILY", "MCI", "ATL", 1635, 1928, "DL1628", "DL", 1628, "72S", "D", 0, 0, "NO", 0113
"100235", "DAILY", "MCO", "ATL", 0610, 0733, "DL167", "DL", 167, "L10", "B/S", 0, 0, "NO", 0083
"100236", "NOT SU", "MCO", "ATL", 0654, 0820, "TW710", "TW", 710, "D9S", "", 0, 0, "NO", 0086
"100237", "DAILY", "MCO", "ATL", 0730, 0852, "DL1178", "DL", 1178, "L10", "B/S", 0, 0, "NO", 0082
"100238", "NOT SA SU", "MCO", "ATL", 0930, 1051, "DL162", "DL", 162, "763", "", 0, 0, "NO", 0081
"100239", "SA SU", "MCO", "ATL", 0930, 1051, "DL162", "DL", 162, "L10", "", 0, 0, "NO", 0081
"100240", "DAILY", "MCO", "ATL", 1105, 1235, "DL820", "DL", 820, "757", "S", 0, 0, "NO", 0090
"100242", "DAILY", "MCO", "ATL", 1115, 1238, "TW726", "TW", 726, "M80", "", 0, 0, "NO", 0083
"100243", "DAILY", "MCO", "ATL", 1245, 1405, "DL382", "DL", 382, "757", "S", 0, 0, "NO", 0080
"100244", "NOT SA", "MCO", "ATL", 1425, 1551, "DL822", "DL", 822, "L10", "", 0, 0, "NO", 0086
"100245", "SA", "MCO", "ATL", 1425, 1551, "DL822", "DL", 822, "763", "", 0, 0, "NO", 0086
"100246", "DAILY", "MCO", "ATL", 1535, 1701, "TW742", "TW", 742, "D9S", "", 0, 0, "NO", 0086
"100247", "DAILY", "MCO", "ATL", 1640, 1800, "DL1792", "DL", 1792, "L10", "S", 0, 0, "NO", 0080
"100248", "SA", "MCO", "ATL", 1720, 1843, "DL1892", "DL", 1892, "L15", "S", 0, 0, "NO", 0083
"100249", "DAILY", "MCO", "ATL", 1805, 1927, "DL164", "DL", 164, "L10", "S", 0, 0, "NO", 0082
"100250", "DAILY", "MCO", "ATL", 2005, 2127, "DL338", "DL", 338, "767", "", 0, 0, "NO", 0082
"100251", "DAILY", "MEM", "ATL", 0640, 0843, "DL1657", "DL", 1657, "D9S", "B/S", 0, 0, "NO", 0063
"100252", "DAILY", "MEM", "ATL", 0830, 1048, "NW870", "NW", 870, "D9S", "S", 0, 0, "NO", 0078
"100253", "DAILY", "MEM", "ATL", 0845, 1057, "DL542", "DL", 542, "D9S", "S", 0, 0, "NO", 0072
"100254", "DAILY", "MEM", "ATL", 1035, 1244, "DL1238", "DL", 1238, "M80", "", 0, 0, "NO", 0069
"100255", "DAILY", "MEM", "ATL", 1225, 1433, "DL508", "DL", 508, "D9S", "S", 0, 0, "NO", 0068
"100256", "DAILY", "MEM", "ATL", 1345, 1608, "NW872", "NW", 872, "D9S", "", 0, 0, "NO", 0083
"100257", "DAILY", "MEM", "ATL", 1345, 1609, "DL1679", "DL", 1679, "72S", "", 0, 0, "NO", 0084
"100258", "DAILY", "MEM", "ATL", 1540, 1746, "DL783", "DL", 783, "M80", "", 0, 0, "NO", 0066
"100259", "DAILY", "MEM", "ATL", 1745, 1954, "DL704", "DL", 704, "M80", "S", 0, 0, "NO", 0069
"100260", "DAILY", "MEM", "ATL", 1935, 2150, "NW826", "NW", 826, "DC9", "", 0, 0, "NO", 0075
"100261", "DAILY", "MEM", "ATL", 1945, 2151, "DL1047", "DL", 1047, "D9S", "", 0, 0, "NO", 0066
"100262", "DAILY", "MIA", "ATL", 0550, 0740, "DL716", "DL", 716, "757", "B", 0, 0, "NO", 0110
"100263", "DAILY", "MIA", "ATL", 0720, 0907, "DL194", "DL", 194, "757", "B", 0, 0, "NO", 0107
"100264", "DAILY", "MIA", "ATL", 0810, 1000, "AA416", "AA", 416, "72S", "B/S", 0, 0, "NO", 0110
"100265", "DAILY", "MIA", "ATL", 0910, 1051, "DL295", "DL", 295, "72S", "S", 0, 0, "NO", 0101
"100266", "DAILY", "MIA", "ATL", 1050, 1233, "DL1164", "DL", 1164, "757", "L", 0, 0, "NO", 0103
"100267", "DAILY", "MIA", "ATL", 1245, 1432, "DL992", "DL", 992, "767", "L", 0, 0, "NO", 0107
"100268", "SA SU", "MIA", "ATL", 1330, 1524, "DL1136", "DL", 1136, "757", "L", 0, 0, "NO", 0114
"100269", "DAILY", "MIA", "ATL", 1345, 1538, "AA1854", "AA", 1854, "72S", "", 0, 0, "NO", 0113
"100270", "MO TU FR SU", "MIA", "ATL", 1415, 1609, "DL1112", "DL", 1112, "763", "", 0, 0, "NO", 0114
"100271", "SA", "MIA", "ATL", 1415, 1609, "DL1112", "DL", 1112, "L10", "", 0, 0, "NO", 0114
"100272", "WE TH", "MIA", "ATL", 1415, 1609, "DL1112", "DL", 1112, "757", "", 0, 0, "NO", 0114
"100273", "DAILY", "MIA", "ATL", 1610, 1802, "DL200", "DL", 200, "757", "", 0, 0, "NO", 0112
"100274", "DAILY", "MIA", "ATL", 1637, 1820, "AA1556", "AA", 1556, "72S", "D", 0, 0, "NO", 0103
"100275", "DAILY", "MIA", "ATL", 1805, 1959, "DL446", "DL", 446, "757", "D", 0, 0, "NO", 0114
"100276", "DAILY", "MIA", "ATL", 1910, 2106, "AA69", "AA", 69, "72S", "D", 0, 0, "NO", 0116
"100277", "DAILY", "MIA", "ATL", 1955, 2140, "DL625", "DL", 625, "72S", "D", 0, 0, "NO", 0105
"100278", "DAILY", "MIA", "ATL", 2115, 2255, "DL1126", "DL", 1126, "72S", "", 0, 0, "NO", 0100
"100279", "NOT SU", "MKE", "ATL", 0638, 1120, "US4291", "US", 4291, "EM2", "S", 1, 0, "YES", 0222
"100280", "NOT SA SU", "MKE", "ATL", 0755, 1055, "YX121", "YX", 121, "D9S", "B", 0, 0, "NO", 0120
"100281", "DAILY", "MKE", "ATL", 0805, 1057, "DL431", "DL", 431, "M80", "B", 0, 0, "NO", 0112
"100282", "DAILY", "MKE", "ATL", 1130, 1424, "DL779", "DL", 779, "73S", "L", 0, 0, "NO", 0114
"100283", "NOT SA", "MKE", "ATL", 1550, 1845, "YX107", "YX", 107, "D9S", "L", 0, 0, "NO", 0115
"100284", "DAILY", "MKE", "ATL", 1700, 1957, "DL693", "DL", 693, "73S", "D", 0, 0, "NO", 0117
"100285", "NOT SA", "MKE", "ATL", 1830, 2125, "YX109", "YX", 109, "DC9", "D", 0, 0, "NO", 0115
"100286", "DAILY", "MSP", "ATL", 0600, 0922, "DL939", "DL", 939, "M80", "B", 0, 0, "NO", 0142
"100287", "DAILY", "MSP", "ATL", 0735, 1051, "DL1639", "DL", 1639, "72S", "B", 0, 0, "NO", 0136
"100288", "DAILY", "MSP", "ATL", 0750, 1124, "NW760", "NW", 760, "D9S", "B", 0, 0, "NO", 0154
"100289", "DAILY", "MSP", "ATL", 1100, 1419, "DL320", "DL", 320, "M80", "L", 0, 0, "NO", 0139
"100290", "DAILY", "MSP", "ATL", 1300, 1637, "NW762", "NW", 762, "D9S", "L", 0, 0, "NO", 0157
"100291", "DAILY", "MSP", "ATL", 1315, 1759, "DL1856", "DL", 1856, "72S", "LS", 1, 0, "NO", 0224
"100292", "DAILY", "MSP", "ATL", 1620, 1934, "DL1128", "DL", 1128, "72S", "D", 0, 0, "NO", 0134
"100293", "DAILY", "MSP", "ATL", 1810, 2141, "NW764", "NW", 764, "D9S", "D", 0, 0, "NO", 0151
"100294", "DAILY", "MSP", "ATL", 2035, 2355, "NW766", "NW", 766, "D9S", "", 0, 0, "NO", 0140
"100295", "DAILY", "ONT", "ATL", 0830, 1540, "DL860", "DL", 860, "763", "B", 0, 0, "NO", 0250
"100296", "DAILY", "ORD", "ATL", 0615, 0912, "UA996", "UA", 996, "733", "B", 0, 0, "NO", 0117
"100297", "DAILY", "ORD", "ATL", 0625, 0920, "DL579", "DL", 579, "73S", "B", 0, 0, "NO", 0115
"100298", "DAILY", "ORD", "ATL", 0700, 0945, "AA262", "AA", 262, "72S", "B/S", 0, 0, "NO", 0105
"100299", "DAILY", "ORD", "ATL", 0805, 1055, "DL635", "DL", 635, "767", "B", 0, 0, "NO", 0110
"100300", "DAILY", "ORD", "ATL", 0807, 1104, "UA416", "UA", 416, "733", "B", 0, 0, "NO", 0117
"100301", "DAILY", "ORD", "ATL", 0955, 1241, "DL375", "DL", 375, "72S", "S", 0, 0, "NO", 0106
"100302", "DAILY", "ORD", "ATL", 1020, 1309, "AA180", "AA", 180, "M80", "L/S", 0, 0, "NO", 0109
"100303", "DAILY", "ORD", "ATL", 1105, 1352, "UA244", "UA", 244, "73S", "L", 0, 0, "NO", 0107
"100304", "DAILY", "ORD", "ATL", 1135, 1414, "DL1419", "DL", 1419, "72S", "L", 0, 0, "NO", 0099
"100305", "SU", "ORD", "ATL", 1135, 1621, "CO1523", "CO", 1523, "D9S", "", 1, 0, "NO", 0226
"100306", "DAILY", "ORD", "ATL", 1319, 1610, "DL575", "DL", 575, "72S", "L", 0, 0, "NO", 0111
"100307", "DAILY", "ORD", "ATL", 1320, 1616, "AA816", "AA", 816, "M80", "L/S", 0, 0, "NO", 0116
"100308", "DAILY", "ORD", "ATL", 1330, 1625, "UA410", "UA", 410, "72S", "", 0, 0, "NO", 0115
"100309", "NOT SA SU", "ORD", "ATL", 1510, 1805, "DL707", "DL", 707, "757", "S", 0, 0, "NO", 0115
"100310", "SA SU", "ORD", "ATL", 1510, 1805, "DL707", "DL", 707, "M80", "S", 0, 0, "NO", 0115
"100311", "DAILY", "ORD", "ATL", 1614, 1900, "AA794", "AA", 794, "72S", "D", 0, 0, "NO", 0106
"100312", "DAILY", "ORD", "ATL", 1644, 1939, "UA1220", "UA", 1220, "72S", "D", 0, 0, "NO", 0115
"100313", "DAILY", "ORD", "ATL", 1655, 1959, "DL1177", "DL", 1177, "757", "D", 0, 0, "NO", 0124
"100314", "DAILY", "ORD", "ATL", 1855, 2142, "DL177", "DL", 177, "763", "D", 0, 0, "NO", 0107
"100315", "DAILY", "ORD", "ATL", 1957, 2248, "UA542", "UA", 542, "733", "", 0, 0, "NO", 0111
"100316", "DAILY", "ORD", "ATL", 2000, 2247, "AA748", "AA", 748, "72S", "", 0, 0, "NO", 0107
"100317", "DAILY", "ORD", "ATL", 2155, 0038, "AA388", "AA", 388, "M80", "", 0, 0, "NO", 0103
"100318", "DAILY", "PHL", "ATL", 0530, 0722, "DL1563", "DL", 1563, "M80", "B", 0, 0, "NO", 0112
"100319", "NOT SA SU", "PHL", "ATL", 0701, 0901, "TW739", "TW", 739, "D9S", "", 0, 0, "NO", 0120
"100320", "NOT SU", "PHL", "ATL", 0720, 0915, "US1243", "US", 1243, "D9S", "B", 0, 0, "NO", 0115
"100321", "DAILY", "PHL", "ATL", 0845, 1049, "DL1091", "DL", 1091, "757", "S", 0, 0, "NO", 0124
"100322", "DAILY", "PHL", "ATL", 1005, 1211, "US771", "US", 771, "F28", "S", 0, 0, "NO", 0126
"100323", "DAILY", "PHL", "ATL", 1120, 1320, "TW719", "TW", 719, "D9S", "", 0, 0, "NO", 0120
"100324", "DAILY", "PHL", "ATL", 1235, 1433, "DL661", "DL", 661, "72S", "L", 0, 0, "NO", 0118
"100325", "DAILY", "PHL", "ATL", 1335, 1544, "DL1199", "DL", 1199, "M80", "S", 0, 0, "NO", 0129
"100326", "NOT SA", "PHL", "ATL", 1340, 1535, "US1273", "US", 1273, "D9S", "S", 0, 0, "NO", 0115
"100327", "DAILY", "PHL", "ATL", 1450, 1939, "UA1220", "UA", 1220, "72S", "SD", 1, 0, "NO", 0289
"100328", "DAILY", "PHL", "ATL", 1518, 1720, "TW715", "TW", 715, "D9S", "", 0, 0, "NO", 0122
"100329", "DAILY", "PHL", "ATL", 1605, 1803, "DL463", "DL", 463, "757", "S", 0, 0, "NO", 0118
"100330", "DAILY", "PHL", "ATL", 1750, 1945, "DL1484", "DL", 1484, "M80", "D", 0, 0, "NO", 0115
"100331", "NOT SA", "PHL", "ATL", 1900, 2057, "TW727", "TW", 727, "D9S", "", 0, 0, "NO", 0117
"100332", "DAILY", "PHL", "ATL", 1930, 2128, "US667", "US", 667, "D9S", "D", 0, 0, "NO", 0118
"100333", "DAILY", "PHL", "ATL", 1955, 2151, "DL469", "DL", 469, "763", "S", 0, 0, "NO", 0116
"100334", "DAILY", "PHX", "ATL", 0015, 0540, "DL538", "DL", 538, "757", "S", 0, 0, "NO", 0205
"100335", "DAILY", "PHX", "ATL", 0705, 1230, "DL662", "DL", 662, "757", "B", 0, 0, "NO", 0205
"100336", "DAILY", "PHX", "ATL", 1020, 1605, "HP3002", "HP", 3002, "320", "L", 0, 0, "NO", 0225
"100337", "DAILY", "PHX", "ATL", 1025, 1811, "HP1170", "HP", 1170, "733", "S", 1, 0, "NO", 0346
"100338", "DAILY", "PHX", "ATL", 1030, 1604, "DL222", "DL", 222, "72S", "B", 0, 0, "NO", 0214
"100339", "DAILY", "PHX", "ATL", 1420, 1954, "DL296", "DL", 296, "72S", "L", 0, 0, "NO", 0214
"100340", "DAILY", "PHX", "ATL", 1441, 2248, "UA542", "UA", 542, "733", "D", 1, 0, "NO", 0367
"100341", "DAILY", "PHX", "ATL", 1550, 2133, "HP3004", "HP", 3004, "757", "D", 0, 0, "NO", 0223
"100342", "DAILY", "PIT", "ATL", 0600, 0738, "DL1487", "DL", 1487, "73S", "B", 0, 0, "NO", 0098
"100343", "DAILY", "PIT", "ATL", 0830, 1000, "US573", "US", 573, "D9S", "B", 0, 0, "NO", 0090
"100344", "DAILY", "PIT", "ATL", 0910, 1042, "DL1151", "DL", 1151, "72S", "S", 0, 0, "NO", 0092
"100345", "DAILY", "PIT", "ATL", 1235, 1411, "DL631", "DL", 631, "73S", "L", 0, 0, "NO", 0096
"100346", "DAILY", "PIT", "ATL", 1240, 1411, "US341", "US", 341, "D9S", "L", 0, 0, "NO", 0091
"100347", "DAILY", "PIT", "ATL", 1530, 1702, "US837", "US", 837, "D9S", "S", 0, 0, "NO", 0092
"100348", "DAILY", "PIT", "ATL", 1605, 1738, "DL555", "DL", 555, "M80", "", 0, 0, "NO", 0093
"100349", "DAILY", "PIT", "ATL", 1700, 2025, "NW795", "NW", 795, "D9S", "D", 1, 0, "NO", 0205
"100350", "NOT SA", "PIT", "ATL", 1750, 1924, "US95", "US", 95, "73S", "D", 0, 0, "NO", 0094
"100351", "DAILY", "PIT", "ATL", 1955, 2128, "DL1083", "DL", 1083, "M80", "D", 0, 0, "NO", 0093
"100352", "DAILY", "SAN", "ATL", 0830, 1538, "DL228", "DL", 228, "757", "B", 0, 0, "NO", 0248
"100353", "DAILY", "SAN", "ATL", 1230, 1938, "DL250", "DL", 250, "757", "L", 0, 0, "NO", 0248
"100354", "DAILY", "SAN", "ATL", 1245, 2133, "HP3004", "HP", 3004, "757", "SD/D", 1, 0, "NO", 0348
"100355", "DAILY", "SAN", "ATL", 2135, 0540, "DL538", "DL", 538, "757", "S", 1, 0, "NO", 0305
"100356", "DAILY", "SEA", "ATL", 0810, 1544, "DL706", "DL", 706, "L10", "B", 0, 0, "NO", 0274
"100357", "DAILY", "SEA", "ATL", 1220, 1955, "DL318", "DL", 318, "757", "L", 0, 0, "NO", 0275
"100358", "DAILY", "SEA", "ATL", 1430, 2158, "DL672", "DL", 672, "72S", "D", 0, 0, "NO", 0268
"100359", "DAILY", "SEA", "ATL", 2225, 0545, "DL270", "DL", 270, "L10", "S", 0, 0, "NO", 0260
"100360", "DAILY", "SFO", "ATL", 0010, 0733, "DL468", "DL", 468, "763", "S", 0, 0, "NO", 0263
"100361", "NOT SA", "SFO", "ATL", 0020, 1102, "DL490", "DL", 490, "757", "SB", 2, 0, "NO", 0462
"100362", "SA", "SFO", "ATL", 0020, 1102, "DL490", "DL", 490, "757", "SB", 2, 0, "NO", 0462
"100363", "DAILY", "SFO", "ATL", 0700, 1426, "DL240", "DL", 240, "757", "B", 0, 0, "NO", 0266
"100364", "DAILY", "SFO", "ATL", 0820, 1549, "DL331", "DL", 331, "L10", "B", 0, 0, "NO", 0269
"100365", "DAILY", "SFO", "ATL", 1205, 1932, "DL348", "DL", 348, "L10", "L", 0, 0, "NO", 0267
"100366", "DAILY", "SFO", "ATL", 2210, 0535, "DL294", "DL", 294, "763", "S", 0, 0, "NO", 0265
"100367", "DAILY", "SJC", "ATL", 1318, 2307, "AA496", "AA", 496, "M80", "L", 1, 0, "NO", 0409
"100368", "DAILY", "SLC", "ATL", 0015, 0536, "DL1140", "DL", 1140, "72S", "", 0, 0, "NO", 0201
"100369", "DAILY", "SLC", "ATL", 0700, 1237, "DL402", "DL", 402, "757", "B", 0, 0, "NO", 0217
"100370", "NOT SU", "SLC", "ATL", 0854, 1625, "UA410", "UA", 410, "72S", "B", 1, 0, "NO", 0331
"100371", "SU", "SLC", "ATL", 0855, 1625, "UA410", "UA", 410, "72S", "B", 1, 0, "NO", 0330
"100372", "DAILY", "SLC", "ATL", 0904, 1435, "DL152", "DL", 152, "L10", "B", 0, 0, "NO", 0211
"100373", "DAILY", "SLC", "ATL", 0907, 1602, "DL1157", "DL", 1157, "72S", "BL/BS", 1, 0, "NO", 0295
"100374", "DAILY", "SLC", "ATL", 0925, 1759, "DL1856", "DL", 1856, "72S", "BLS", 2, 0, "NO", 0394
"100375", "DAILY", "SLC", "ATL", 1203, 1733, "DL160", "DL", 160, "L10", "L", 0, 0, "NO", 0210
"100376", "DAILY", "SLC", "ATL", 1226, 1924, "DL1434", "DL", 1434, "72S", "LD/LS", 1, 0, "NO", 0298
"100377", "DAILY", "SLC", "ATL", 1233, 1928, "DL1628", "DL", 1628, "72S", "LD", 1, 0, "NO", 0295
"100378", "DAILY", "SLC", "ATL", 1620, 2148, "DL998", "DL", 998, "757", "D", 0, 0, "NO", 0208
"100379", "DAILY", "STL", "ATL", 0635, 1056, "HP1172", "HP", 1172, "733", "S/", 1, 0, "NO", 0201
"100380", "DAILY", "STL", "ATL", 0640, 0905, "DL828", "DL", 828, "72S", "B/S", 0, 0, "NO", 0085
"100381", "NOT SU", "STL", "ATL", 0739, 1015, "TW646", "TW", 646, "D9S", "B/S", 0, 0, "NO", 0096
"100382", "DAILY", "STL", "ATL", 0830, 1056, "DL614", "DL", 614, "M80", "B/S", 0, 0, "NO", 0086
"100383", "DAILY", "STL", "ATL", 1005, 1235, "DL967", "DL", 967, "73S", "", 0, 0, "NO", 0090
"100384", "DAILY", "STL", "ATL", 1035, 1313, "TW518", "TW", 518, "D9S", "", 0, 0, "NO", 0098
"100385", "DAILY", "STL", "ATL", 1320, 1602, "DL1157", "DL", 1157, "72S", "L/S", 0, 0, "NO", 0102
"100386", "DAILY", "STL", "ATL", 1324, 1610, "TW360", "TW", 360, "M80", "S", 0, 0, "NO", 0106
"100387", "DAILY", "STL", "ATL", 1649, 1927, "TW534", "TW", 534, "D9S", "D/S", 0, 0, "NO", 0098
"100388", "DAILY", "STL", "ATL", 1650, 1924, "DL1434", "DL", 1434, "72S", "D/S", 0, 0, "NO", 0094
"100389", "NOT SA", "STL", "ATL", 2017, 2302, "TW572", "TW", 572, "D9S", "", 0, 0, "NO", 0105
"100390", "MO", "TPA", "ATL", 0610, 0729, "DL1624", "DL", 1624, "757", "B/S", 0, 0, "NO", 0079
"100391", "NOT MO", "TPA", "ATL", 0610, 0729, "DL1624", "DL", 1624, "M80", "B/S", 0, 0, "NO", 0079
"100392", "NOT SU", "TPA", "ATL", 0701, 0826, "TW714", "TW", 714, "D9S", "", 0, 0, "NO", 0085
"100393", "DAILY", "TPA", "ATL", 0730, 0853, "DL1466", "DL", 1466, "757", "B/S", 0, 0, "NO", 0083
"100394", "DAILY", "TPA", "ATL", 0935, 1101, "DL827", "DL", 827, "M80", "", 0, 0, "NO", 0086
"100395", "DAILY", "TPA", "ATL", 1110, 1237, "DL578", "DL", 578, "72S", "S", 0, 0, "NO", 0087
"100396", "DAILY", "TPA", "ATL", 1113, 1235, "TW718", "TW", 718, "D9S", "", 0, 0, "NO", 0082
"100397", "DAILY", "TPA", "ATL", 1300, 1423, "DL499", "DL", 499, "757", "S", 0, 0, "NO", 0083
"100398", "DAILY", "TPA", "ATL", 1310, 1434, "TW774", "TW", 774, "D9S", "", 0, 0, "NO", 0084
"100399", "DAILY", "TPA", "ATL", 1415, 1537, "DL1658", "DL", 1658, "757", "", 0, 0, "NO", 0082
"100401", "DAILY", "TPA", "ATL", 1620, 1742, "DL902", "DL", 902, "763", "", 0, 0, "NO", 0082
"100402", "DAILY", "TPA", "ATL", 1755, 1918, "DL552", "DL", 552, "757", "S", 0, 0, "NO", 0083
"100403", "NOT SA", "TPA", "ATL", 1932, 2057, "TW736", "TW", 736, "D9S", "", 0, 0, "NO", 0085
"100404", "DAILY", "TPA", "ATL", 2045, 2204, "DL696", "DL", 696, "767", "", 0, 0, "NO", 0079
"100405", "DAILY", "YUL", "ATL", 0945, 1414, "DL1085", "DL", 1085, "757", "L", 1, 0, "NO", 0269
"100406", "DAILY", "YYZ", "ATL", 0730, 1042, "DL1151", "DL", 1151, "72S", "S", 1, 0, "NO", 0192
"100407", "DAILY", "YYZ", "ATL", 1420, 1738, "DL555", "DL", 555, "M80", "", 1, 0, "NO", 0198
"100408", "DAILY", "YYZ", "ATL", 1815, 2128, "DL1083", "DL", 1083, "M80", "D", 1, 0, "NO", 0193
"100411", "DAILY", "ATL", "BNA", 0634, 0625, "DL1166", "DL", 1166, "73S", "S/", 0, 0, "NO", 0051
"100412", "NOT SU", "ATL", "BNA", 0820, 0825, "DL7557", "DL", 7557, "EM2", "", 0, 0, "YES", 0065
"100413", "DAILY", "ATL", "BNA", 0857, 0906, "AA4419", "AA", 4419, "SF3", "", 0, 0, "YES", 0069
"100414", "NOT SA SU", "ATL", "BNA", 1009, 1005, "DL1486", "DL", 1486, "M80", "", 0, 0, "NO", 0056
"100415", "SA SU", "ATL", "BNA", 1009, 1005, "DL1486", "DL", 1486, "73S", "", 0, 0, "NO", 0056
"100416", "DAILY", "ATL", "BNA", 1200, 1155, "DL1541", "DL", 1541, "D9S", "", 0, 0, "NO", 0055
"100417", "DAILY", "ATL", "BNA", 1323, 1325, "DL1108", "DL", 1108, "73S", "", 0, 0, "NO", 0062
"100418", "DAILY", "ATL", "BNA", 1404, 1419, "AA4521", "AA", 4521, "SF3", "", 0, 0, "YES", 0075
"100419", "DAILY", "ATL", "BNA", 1534, 1535, "DL918", "DL", 918, "M80", "", 0, 0, "NO", 0061
"100420", "DAILY", "ATL", "BNA", 1705, 1710, "DL376", "DL", 376, "M80", "", 0, 0, "NO", 0065
"100421", "DAILY", "ATL", "BNA", 1903, 1905, "DL657", "DL", 657, "73S", "", 0, 0, "NO", 0062
"100422", "DAILY", "ATL", "BNA", 1950, 2005, "AA4637", "AA", 4637, "SF3", "", 0, 0, "YES", 0075
"100423", "DAILY", "ATL", "BNA", 2040, 2045, "DL7561", "DL", 7561, "EM2", "", 0, 0, "YES", 0065
"100424", "DAILY", "ATL", "BNA", 2255, 2245, "DL1098", "DL", 1098, "D9S", "", 0, 0, "NO", 0050
"100425", "DAILY", "BOS", "BNA", 0730, 0906, "AA1159", "AA", 1159, "M80", "B", 0, 0, "NO", 0156
"100426", "DAILY", "BOS", "BNA", 1249, 1430, "AA1145", "AA", 1145, "M80", "L", 0, 0, "NO", 0161
"100427", "DAILY", "BOS", "BNA", 1822, 2011, "AA1421", "AA", 1421, "M80", "D", 0, 0, "NO", 0169
"100428", "DAILY", "BWI", "BNA", 0830, 0918, "AA1283", "AA", 1283, "M80", "B/S", 0, 0, "NO", 0108
"100429", "DAILY", "BWI", "BNA", 1346, 1431, "AA1533", "AA", 1533, "M80", "", 0, 0, "NO", 0105
"100430", "DAILY", "BWI", "BNA", 1923, 2010, "AA327", "AA", 327, "M80", "D", 0, 0, "NO", 0107
"100431", "DAILY", "CLE", "BNA", 0847, 0914, "AA1319", "AA", 1319, "72S", "S", 0, 0, "NO", 0087
"100432", "DAILY", "CLE", "BNA", 1315, 1500, "WN394", "WN", 394, "733", "", 1, 0, "NO", 0165
"100433", "DAILY", "CLE", "BNA", 1401, 1428, "AA1727", "AA", 1727, "72S", "", 0, 0, "NO", 0087
"100434", "DAILY", "CLE", "BNA", 1945, 2014, "AA213", "AA", 213, "M80", "", 0, 0, "NO", 0089
"100435", "DAILY", "CLT", "BNA", 0820, 0900, "AA4631", "AA", 4631, "SF3", "", 0, 0, "YES", 0100
"100436", "DAILY", "CLT", "BNA", 0845, 0901, "US1897", "US", 1897, "F28", "S", 0, 0, "NO", 0076
"100437", "DAILY", "CLT", "BNA", 1230, 1330, "AA4632", "AA", 4632, "J31", "", 0, 0, "YES", 0120
"100438", "DAILY", "CLT", "BNA", 1340, 1352, "US287", "US", 287, "100", "", 0, 0, "NO", 0072
"100439", "NOT SA", "CLT", "BNA", 1545, 1558, "US1191", "US", 1191, "F28", "", 0, 0, "NO", 0073
"100440", "SA", "CLT", "BNA", 1545, 1558, "US961", "US", 961, "F28", "", 0, 0, "NO", 0073
"100441", "DAILY", "CLT", "BNA", 1745, 1751, "US893", "US", 893, "D9S", "S/", 0, 0, "NO", 0066
"100442", "DAILY", "CLT", "BNA", 1919, 1959, "AA4634", "AA", 4634, "SF3", "", 0, 0, "YES", 0100
"100443", "NOT SA", "CLT", "BNA", 2156, 2159, "US105", "US", 105, "D9S", "", 0, 0, "NO", 0063
"100444", "DAILY", "CMH", "BNA", 0730, 0750, "AA1736", "AA", 1736, "M80", "S", 0, 0, "NO", 0080
"100445", "NOT SU", "CMH", "BNA", 1050, 1225, "WN1932", "WN", 1932, "735", "", 1, 0, "NO", 0155
"100446", "DAILY", "CMH", "BNA", 1245, 1320, "AA4601", "AA", 4601, "SF3", "S", 0, 0, "YES", 0095
"100447", "DAILY", "CMH", "BNA", 1825, 1900, "AA4492", "AA", 4492, "SF3", "S", 0, 0, "YES", 0095
"100448", "DAILY", "CVG", "BNA", 0740, 0758, "AA4400", "AA", 4400, "J31", "", 0, 0, "YES", 0078
"100449", "NOT SU", "CVG", "BNA", 0740, 1008, "NW1575", "NW", 1575, "DC9", "S", 1, 0, "NO", 0208
"100450", "DAILY", "CVG", "BNA", 0903, 0925, "DL3071", "DL", 3071, "SF3", "", 0, 0, "YES", 0082
"100451", "NOT SA", "CVG", "BNA", 1040, 1055, "DL3322", "DL", 3322, "EM2", "", 0, 0, "YES", 0075
"100452", "DAILY", "CVG", "BNA", 1237, 1255, "DL3033", "DL", 3033, "SF3", "", 0, 0, "YES", 0078
"100453", "DAILY", "CVG", "BNA", 1246, 1304, "AA4503", "AA", 4503, "J31", "", 0, 0, "YES", 0078
"100454", "DAILY", "CVG", "BNA", 1436, 1450, "DL3178", "DL", 3178, "EM2", "", 0, 0, "YES", 0074
"100455", "DAILY", "CVG", "BNA", 1839, 1857, "AA4408", "AA", 4408, "J31", "", 0, 0, "YES", 0078
"100456", "DAILY", "CVG", "BNA", 1841, 1855, "DL1523", "DL", 1523, "D9S", "", 0, 0, "NO", 0074
"100457", "DAILY", "CVG", "BNA", 1900, 1904, "TW717", "TW", 717, "72S", "", 0, 0, "NO", 0064
"100458", "DAILY", "DCA", "BNA", 0809, 0900, "AA1827", "AA", 1827, "M80", "B/S", 0, 0, "NO", 0111
